Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-06-27 13:18:30 -0400,charge,#42857,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,88.56,2.13,86.43,#35726034141277,card,88.56,USD,USD
2025-06-27 13:17:14 -0400,charge,#42856,master,stripe_terminal,paid,2025-07-01,2025-07-01,67.52,1.62,65.90,#35726014087261,card,67.52,USD,USD
2025-06-27 13:13:54 -0400,charge,#42855,visa,stripe_terminal,paid,2025-07-01,2025-07-01,39.69,0.95,38.74,#35726005076061,card,39.69,USD,USD
2025-06-27 13:11:46 -0400,charge,#42854,visa,stripe_terminal,paid,2025-07-01,2025-07-01,39.69,0.95,38.74,#35725991903325,card,39.69,USD,USD
2025-06-27 13:09:03 -0400,charge,#42853,visa,stripe_terminal,paid,2025-07-01,2025-07-01,107.59,2.58,105.01,#35725964083293,card,107.59,USD,USD
2025-06-27 13:06:02 -0400,charge,#42852,visa,stripe_terminal,paid,2025-07-01,2025-07-01,93.32,2.24,91.08,#35725923713117,card,93.32,USD,USD
2025-06-27 13:04:38 -0400,charge,#42851,visa,stripe_terminal,paid,2025-07-01,2025-07-01,147.70,3.54,144.16,#35725905625181,card,147.70,USD,USD
2025-06-27 12:59:22 -0400,charge,#42850,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,28.69,0.69,28.00,#35725895630941,card,28.69,USD,USD
2025-06-27 12:56:47 -0400,charge,#42849,visa,stripe_terminal,paid,2025-07-01,2025-07-01,71.74,1.72,70.02,#35725897400413,card,71.74,USD,USD
2025-06-27 12:55:29 -0400,charge,#42848,visa,stripe_terminal,paid,2025-07-01,2025-07-01,3.22,0.08,3.14,#35725874921565,card,3.22,USD,USD
2025-06-27 12:55:27 -0400,charge,#42847,visa,stripe_terminal,paid,2025-07-01,2025-07-01,100.40,2.41,97.99,#35725646889053,card,100.40,USD,USD
2025-06-27 12:51:41 -0400,charge,#42846,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,49.01,1.18,47.83,#35725781860445,card,49.01,USD,USD
2025-06-27 12:46:12 -0400,charge,#42845,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,319.63,7.67,311.96,#35725692043357,card,319.63,USD,USD
2025-06-27 12:39:02 -0400,charge,#42844,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,4.22,0.10,4.12,#35725775732829,card,4.22,USD,USD
2025-06-27 12:38:09 -0400,charge,#42843,visa,stripe_terminal,paid,2025-07-01,2025-07-01,17.82,0.43,17.39,#35725767049309,card,17.82,USD,USD
2025-06-27 12:35:32 -0400,charge,#42841,visa,stripe_terminal,paid,2025-07-01,2025-07-01,26.75,0.64,26.11,#35725742702685,card,26.75,USD,USD
2025-06-27 12:31:36 -0400,charge,#42840,visa,stripe_terminal,paid,2025-07-01,2025-07-01,38.60,0.93,37.67,#35725726515293,card,38.60,USD,USD
2025-06-27 12:29:06 -0400,charge,#42839,master,stripe_terminal,paid,2025-07-01,2025-07-01,15.43,0.37,15.06,#35725716521053,card,15.43,USD,USD
2025-06-27 12:27:07 -0400,charge,#42838,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,53.50,1.28,52.22,#35725668679773,card,53.50,USD,USD
2025-06-27 12:24:30 -0400,charge,#42837,visa,stripe_terminal,paid,2025-07-01,2025-07-01,41.06,0.99,40.07,#35725682737245,card,41.06,USD,USD
2025-06-27 12:23:03 -0400,charge,#42836,visa,stripe_terminal,paid,2025-07-01,2025-07-01,7.33,0.18,7.15,#35725660160093,card,7.33,USD,USD
2025-06-27 12:20:40 -0400,charge,#42835,master,stripe_terminal,paid,2025-07-01,2025-07-01,60.88,1.46,59.42,#35725637255261,card,60.88,USD,USD
2025-06-27 12:19:20 -0400,charge,#42834,master,stripe_terminal,paid,2025-07-01,2025-07-01,40.09,0.96,39.13,#35725635092573,card,40.09,USD,USD
2025-06-27 12:17:45 -0400,charge,#42833,visa,stripe_terminal,paid,2025-07-01,2025-07-01,2.64,0.06,2.58,#35725420691549,card,2.64,USD,USD
2025-06-27 12:15:44 -0400,charge,#42832,visa,stripe_terminal,paid,2025-07-01,2025-07-01,15.83,0.38,15.45,#35725567656029,card,15.83,USD,USD
2025-06-27 12:15:40 -0400,charge,#42831,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,67.78,1.63,66.15,#35725601570909,card,67.78,USD,USD
2025-06-27 12:09:27 -0400,charge,#42830,visa,stripe_terminal,paid,2025-07-01,2025-07-01,52.45,1.26,51.19,#35725473382493,card,52.45,USD,USD
2025-06-27 12:01:39 -0400,charge,#42828,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,16.88,0.41,16.47,#35725421838429,card,16.88,USD,USD
2025-06-27 11:49:32 -0400,charge,#42826,american_express,stripe_terminal,paid,2025-07-01,2025-07-01,45.85,1.10,44.75,#35725452935261,card,45.85,USD,USD
2025-06-27 11:44:13 -0400,charge,#42825,master,stripe_terminal,paid,2025-07-01,2025-07-01,31.59,0.76,30.83,#35725377142877,card,31.59,USD,USD
2025-06-27 11:41:46 -0400,charge,#42824,master,stripe_terminal,paid,2025-07-01,2025-07-01,62.25,1.49,60.76,#35725332086877,card,62.25,USD,USD
2025-06-27 11:39:42 -0400,charge,#42823,visa,stripe_terminal,paid,2025-07-01,2025-07-01,351.86,8.44,343.42,#35725396574301,card,351.86,USD,USD
2025-06-27 11:37:25 -0400,charge,#42827,visa,online,paid,2025-07-01,2025-07-01,65.50,1.87,63.63,#35725456539741,card,65.50,USD,USD
2025-06-27 11:35:28 -0400,charge,#42821,visa,stripe_terminal,paid,2025-07-01,2025-07-01,25.32,0.61,24.71,#35725371211869,card,25.32,USD,USD
2025-06-27 11:33:35 -0400,charge,#42820,visa,stripe_terminal,paid,2025-07-01,2025-07-01,70.88,1.70,69.18,#35725357711453,card,70.88,USD,USD
2025-06-27 11:31:37 -0400,charge,#42818,master,stripe_terminal,paid,2025-07-01,2025-07-01,15.39,0.37,15.02,#35725335363677,card,15.39,USD,USD
2025-06-27 11:28:41 -0400,charge,#42817,master,stripe_terminal,paid,2025-07-01,2025-07-01,100.98,2.42,98.56,#35725318848605,card,100.98,USD,USD
2025-06-27 11:28:10 -0400,charge,#42816,visa,stripe_terminal,paid,2025-07-01,2025-07-01,36.93,0.89,36.04,#35718525911133,card,36.93,USD,USD
2025-06-27 11:25:51 -0400,charge,#42815,master,stripe_terminal,paid,2025-07-01,2025-07-01,94.60,2.27,92.33,#35724853149789,card,94.60,USD,USD
2025-06-27 11:24:32 -0400,charge,#42822,master,online,paid,2025-07-01,2025-07-01,94.53,2.57,91.96,#35725401423965,card,94.53,USD,USD
2025-06-27 11:17:03 -0400,charge,#42819,master,online,paid,2025-07-01,2025-07-01,232.81,5.89,226.92,#35725347192925,card,232.81,USD,USD
2025-06-27 10:11:57 -0400,charge,#42814,master,stripe_terminal,paid,2025-07-01,2025-07-01,25.92,0.62,25.30,#35718350864477,card,25.92,USD,USD
2025-06-27 09:01:41 -0400,refund,#42710,visa,online,paid,2025-06-30,2025-06-30,-1.00,0.00,-1.00,#35711016009821,card,1.00,USD,USD
2025-06-27 04:29:02 -0400,charge,#42813,american_express,online,paid,2025-07-01,2025-07-01,130.50,4.74,125.76,#35723039604829,card,130.50,USD,USD
2025-06-27 00:54:20 -0400,charge,#42812,visa,online,paid,2025-07-01,2025-07-01,227.00,5.75,221.25,#35584085786717,card,227.00,USD,USD
2025-06-26 21:54:27 -0400,charge,#42811,visa,online,paid,2025-07-01,2025-07-01,138.21,3.62,134.59,#35720743616605,card,138.21,USD,USD
2025-06-26 21:17:41 -0400,charge,#42810,visa,online,paid,2025-07-01,2025-07-01,61.00,1.76,59.24,#35720385101917,card,61.00,USD,USD
2025-06-26 18:49:12 -0400,charge,#42809,visa,online,paid,2025-06-30,2025-06-30,266.00,6.68,259.32,#35719496925277,card,266.00,USD,USD
2025-06-26 16:33:28 -0400,charge,#42808,master,stripe_terminal,paid,2025-06-30,2025-06-30,68.58,1.65,66.93,#35718433636445,card,68.58,USD,USD
2025-06-26 16:29:14 -0400,charge,#42807,master,stripe_terminal,paid,2025-06-30,2025-06-30,107.62,2.58,105.04,#35718344671325,card,107.62,USD,USD
2025-06-26 16:20:24 -0400,charge,#42804,visa,stripe_terminal,paid,2025-06-30,2025-06-30,21.60,0.52,21.08,#35718232146013,card,21.60,USD,USD
2025-06-26 16:15:37 -0400,charge,#42803,visa,stripe_terminal,paid,2025-06-30,2025-06-30,71.74,1.72,70.02,#35718190334045,card,71.74,USD,USD
2025-06-26 16:14:43 -0400,charge,#42806,master,stripe_terminal,paid,2025-06-30,2025-06-30,21.10,0.51,20.59,#35718380126301,card,21.10,USD,USD
2025-06-26 16:14:41 -0400,charge,#42805,master,stripe_terminal,paid,2025-06-30,2025-06-30,37.98,0.91,37.07,#35717965774941,card,37.98,USD,USD
2025-06-26 16:06:43 -0400,charge,#42802,master,stripe_terminal,paid,2025-06-30,2025-06-30,9.65,0.23,9.42,#35718092161117,card,9.65,USD,USD
2025-06-26 16:02:00 -0400,charge,#42801,master,stripe_terminal,paid,2025-06-30,2025-06-30,31.65,0.76,30.89,#35718185058397,card,31.65,USD,USD
2025-06-26 15:49:47 -0400,charge,#42800,discover,stripe_terminal,paid,2025-06-30,2025-06-30,39.42,0.95,38.47,#35717858197597,card,39.42,USD,USD
2025-06-26 15:33:30 -0400,charge,#42799,visa,stripe_terminal,paid,2025-06-30,2025-06-30,66.47,1.60,64.87,#35717604311133,card,66.47,USD,USD
2025-06-26 15:21:10 -0400,charge,#42798,master,stripe_terminal,paid,2025-06-30,2025-06-30,18.00,0.43,17.57,#35717797838941,card,18.00,USD,USD
2025-06-26 15:19:14 -0400,charge,#42797,visa,stripe_terminal,paid,2025-06-30,2025-06-30,34.06,0.82,33.24,#35717636358237,card,34.06,USD,USD
2025-06-26 15:12:21 -0400,charge,#42796,visa,stripe_terminal,paid,2025-06-30,2025-06-30,46.49,1.12,45.37,#35717577211997,card,46.49,USD,USD
2025-06-26 14:53:36 -0400,charge,#42795,master,stripe_terminal,paid,2025-06-30,2025-06-30,21.26,0.51,20.75,#35717632884829,card,21.26,USD,USD
2025-06-26 14:51:09 -0400,charge,#42794,visa,stripe_terminal,paid,2025-06-30,2025-06-30,16.88,0.41,16.47,#35717613060189,card,16.88,USD,USD
2025-06-26 14:50:13 -0400,charge,#42793,visa,stripe_terminal,paid,2025-06-30,2025-06-30,24.30,0.58,23.72,#35717597888605,card,24.30,USD,USD
2025-06-26 14:48:57 -0400,charge,#42792,visa,stripe_terminal,paid,2025-06-30,2025-06-30,12.96,0.31,12.65,#35717590188125,card,12.96,USD,USD
2025-06-26 14:47:17 -0400,charge,#42791,visa,stripe_terminal,paid,2025-06-30,2025-06-30,16.18,0.39,15.79,#35717560107101,card,16.18,USD,USD
2025-06-26 14:46:52 -0400,charge,#42790,visa,stripe_terminal,paid,2025-06-30,2025-06-30,84.41,2.03,82.38,#35717575376989,card,84.41,USD,USD
2025-06-26 14:45:50 -0400,charge,#42789,visa,stripe_terminal,paid,2025-06-30,2025-06-30,115.00,2.76,112.24,#35717562269789,card,115.00,USD,USD
2025-06-26 14:43:59 -0400,charge,#42788,master,stripe_terminal,paid,2025-06-30,2025-06-30,37.45,0.90,36.55,#35717461934173,card,37.45,USD,USD
2025-06-26 14:43:46 -0400,charge,#42787,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,328.11,7.87,320.24,#35717522718813,card,328.11,USD,USD
2025-06-26 14:43:19 -0400,charge,#42786,visa,stripe_terminal,paid,2025-06-30,2025-06-30,75.25,1.81,73.44,#35717548343389,card,75.25,USD,USD
2025-06-26 14:39:11 -0400,charge,#42785,master,stripe_terminal,paid,2025-06-30,2025-06-30,137.15,3.29,133.86,#35717497389149,card,137.15,USD,USD
2025-06-26 14:38:43 -0400,charge,#42784,visa,stripe_terminal,paid,2025-06-30,2025-06-30,9.99,0.24,9.75,#35717492834397,card,9.99,USD,USD
2025-06-26 14:35:51 -0400,charge,#42783,visa,stripe_terminal,paid,2025-06-30,2025-06-30,147.88,3.55,144.33,#35717396627549,card,147.88,USD,USD
2025-06-26 14:35:11 -0400,charge,#42782,visa,stripe_terminal,paid,2025-06-30,2025-06-30,29.68,0.71,28.97,#35717319360605,card,29.68,USD,USD
2025-06-26 14:32:01 -0400,charge,#42781,visa,stripe_terminal,paid,2025-06-30,2025-06-30,23.21,0.56,22.65,#35717381455965,card,23.21,USD,USD
2025-06-26 14:24:05 -0400,charge,#42780,visa,stripe_terminal,paid,2025-06-30,2025-06-30,25.32,0.61,24.71,#35717383323741,card,25.32,USD,USD
2025-06-26 14:22:23 -0400,charge,#42779,master,stripe_terminal,paid,2025-06-30,2025-06-30,10.55,0.25,10.30,#35717194743901,card,10.55,USD,USD
2025-06-26 14:22:22 -0400,charge,#42778,visa,stripe_terminal,paid,2025-06-30,2025-06-30,102.34,2.46,99.88,#35717281841245,card,102.34,USD,USD
2025-06-26 14:13:27 -0400,charge,#42777,master,stripe_terminal,paid,2025-06-30,2025-06-30,42.05,1.01,41.04,#35717190844509,card,42.05,USD,USD
2025-06-26 14:10:23 -0400,charge,#42776,visa,stripe_terminal,paid,2025-06-30,2025-06-30,18.99,0.46,18.53,#35717274140765,card,18.99,USD,USD
2025-06-26 14:09:13 -0400,charge,#42775,visa,stripe_terminal,paid,2025-06-30,2025-06-30,36.46,0.88,35.58,#35717132288093,card,36.46,USD,USD
2025-06-26 13:59:16 -0400,charge,#42774,visa,stripe_terminal,paid,2025-06-30,2025-06-30,68.58,1.65,66.93,#35717183799389,card,68.58,USD,USD
2025-06-26 13:57:41 -0400,charge,#42773,visa,stripe_terminal,paid,2025-06-30,2025-06-30,12.96,0.31,12.65,#35717168365661,card,12.96,USD,USD
2025-06-26 13:57:01 -0400,charge,#42772,visa,stripe_terminal,paid,2025-06-30,2025-06-30,67.47,1.62,65.85,#35717155586141,card,67.47,USD,USD
2025-06-26 13:56:33 -0400,charge,#42771,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,5.22,0.13,5.09,#35717164990557,card,5.22,USD,USD
2025-06-26 13:54:06 -0400,charge,#42770,visa,stripe_terminal,paid,2025-06-30,2025-06-30,53.28,1.28,52.00,#35717062819933,card,53.28,USD,USD
2025-06-26 13:51:42 -0400,charge,#42769,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,27.43,0.66,26.77,#35716777148509,card,27.43,USD,USD
2025-06-26 13:44:26 -0400,charge,#42767,visa,stripe_terminal,paid,2025-06-30,2025-06-30,10.57,0.25,10.32,#35717070717021,card,10.57,USD,USD
2025-06-26 13:43:08 -0400,charge,#42766,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,107.71,2.59,105.12,#35717053022301,card,107.71,USD,USD
2025-06-26 13:42:27 -0400,charge,#42765,master,stripe_terminal,paid,2025-06-30,2025-06-30,81.24,1.95,79.29,#35717056856157,card,81.24,USD,USD
2025-06-26 13:42:02 -0400,charge,#42764,visa,stripe_terminal,paid,2025-06-30,2025-06-30,31.65,0.76,30.89,#35717011144797,card,31.65,USD,USD
2025-06-26 13:41:16 -0400,charge,#42763,master,stripe_terminal,paid,2025-06-30,2025-06-30,25.92,0.62,25.30,#35717032345693,card,25.92,USD,USD
2025-06-26 13:38:42 -0400,charge,#42762,visa,stripe_terminal,paid,2025-06-30,2025-06-30,18.31,0.44,17.87,#35717019795549,card,18.31,USD,USD
2025-06-26 13:36:06 -0400,charge,#42761,visa,stripe_terminal,paid,2025-06-30,2025-06-30,8.03,0.19,7.84,#35717000593501,card,8.03,USD,USD
2025-06-26 13:35:00 -0400,charge,#42759,visa,stripe_terminal,paid,2025-06-30,2025-06-30,16.13,0.39,15.74,#35716936532061,card,16.13,USD,USD
2025-06-26 13:31:21 -0400,charge,#42758,visa,stripe_terminal,paid,2025-06-30,2025-06-30,36.93,0.89,36.04,#35716165271645,card,36.93,USD,USD
2025-06-26 13:26:50 -0400,charge,#42757,visa,stripe_terminal,paid,2025-06-30,2025-06-30,20.77,0.50,20.27,#35716928831581,card,20.77,USD,USD
2025-06-26 13:25:16 -0400,charge,#42756,visa,stripe_terminal,paid,2025-06-30,2025-06-30,54.65,1.31,53.34,#35716896227421,card,54.65,USD,USD
2025-06-26 13:22:19 -0400,charge,#42755,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,15.07,0.36,14.71,#35716893114461,card,15.07,USD,USD
2025-06-26 13:20:00 -0400,charge,#42754,master,stripe_terminal,paid,2025-06-30,2025-06-30,5.40,0.13,5.27,#35716869783645,card,5.40,USD,USD
2025-06-26 13:17:54 -0400,charge,#42753,master,stripe_terminal,paid,2025-06-30,2025-06-30,149.64,3.59,146.05,#35716824957021,card,149.64,USD,USD
2025-06-26 13:12:50 -0400,charge,#42752,master,stripe_terminal,paid,2025-06-30,2025-06-30,41.60,1.00,40.60,#35716808835165,card,41.60,USD,USD
2025-06-26 13:09:43 -0400,charge,#42751,master,stripe_terminal,paid,2025-06-30,2025-06-30,47.47,1.14,46.33,#35716754473053,card,47.47,USD,USD
2025-06-26 13:07:33 -0400,charge,#42750,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,89.02,2.14,86.88,#35716768989277,card,89.02,USD,USD
2025-06-26 13:06:05 -0400,charge,#42749,master,stripe_terminal,paid,2025-06-30,2025-06-30,123.39,2.96,120.43,#35716686250077,card,123.39,USD,USD
2025-06-26 13:03:57 -0400,charge,#42748,visa,stripe_terminal,paid,2025-06-30,2025-06-30,14.58,0.35,14.23,#35716734779485,card,14.58,USD,USD
2025-06-26 13:02:15 -0400,charge,#42747,visa,stripe_terminal,paid,2025-06-30,2025-06-30,44.76,1.07,43.69,#35716727406685,card,44.76,USD,USD
2025-06-26 12:59:40 -0400,charge,#42746,visa,stripe_terminal,paid,2025-06-30,2025-06-30,80.82,1.94,78.88,#35716690378845,card,80.82,USD,USD
2025-06-26 12:57:21 -0400,charge,#42745,visa,stripe_terminal,paid,2025-06-30,2025-06-30,4.86,0.12,4.74,#35716685955165,card,4.86,USD,USD
2025-06-26 12:56:56 -0400,charge,#42744,visa,stripe_terminal,paid,2025-06-30,2025-06-30,141.37,3.39,137.98,#35716657872989,card,141.37,USD,USD
2025-06-26 12:56:17 -0400,charge,#42743,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,49.14,1.18,47.96,#35716656857181,card,49.14,USD,USD
2025-06-26 12:53:53 -0400,charge,#42742,visa,stripe_terminal,paid,2025-06-30,2025-06-30,71.74,1.72,70.02,#35716536729693,card,71.74,USD,USD
2025-06-26 12:53:22 -0400,charge,#42741,master,stripe_terminal,paid,2025-06-30,2025-06-30,30.78,0.74,30.04,#35716631003229,card,30.78,USD,USD
2025-06-26 12:50:38 -0400,charge,#42740,visa,stripe_terminal,paid,2025-06-30,2025-06-30,3.22,0.08,3.14,#35716557471837,card,3.22,USD,USD
2025-06-26 12:40:47 -0400,charge,#42739,visa,stripe_terminal,paid,2025-06-30,2025-06-30,67.07,1.61,65.46,#35716515823709,card,67.07,USD,USD
2025-06-26 12:37:24 -0400,charge,#42738,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,268.13,6.44,261.69,#35716418764893,card,268.13,USD,USD
2025-06-26 12:35:32 -0400,charge,#42737,visa,stripe_terminal,paid,2025-06-30,2025-06-30,48.74,1.17,47.57,#35716467032157,card,48.74,USD,USD
2025-06-26 12:30:27 -0400,charge,#42736,visa,stripe_terminal,paid,2025-06-30,2025-06-30,28.04,0.67,27.37,#35716314988637,card,28.04,USD,USD
2025-06-26 12:24:53 -0400,charge,#42735,visa,stripe_terminal,paid,2025-06-30,2025-06-30,94.95,2.28,92.67,#35716216488029,card,94.95,USD,USD
2025-06-26 12:12:59 -0400,charge,#42734,visa,stripe_terminal,paid,2025-06-30,2025-06-30,25.83,0.62,25.21,#35716301258845,card,25.83,USD,USD
2025-06-26 12:10:45 -0400,charge,#42733,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,61.12,1.47,59.65,#35716275044445,card,61.12,USD,USD
2025-06-26 12:02:15 -0400,charge,#42730,visa,stripe_terminal,paid,2025-06-30,2025-06-30,42.20,1.01,41.19,#35716207673437,card,42.20,USD,USD
2025-06-26 12:01:56 -0400,charge,#42729,master,stripe_terminal,paid,2025-06-30,2025-06-30,16.13,0.39,15.74,#35716202168413,card,16.13,USD,USD
2025-06-26 12:00:30 -0400,charge,#42728,master,stripe_terminal,paid,2025-06-30,2025-06-30,139.90,3.36,136.54,#35716142497885,card,139.90,USD,USD
2025-06-26 11:54:21 -0400,charge,#42732,master,online,paid,2025-06-30,2025-06-30,228.00,5.77,222.23,#35716263313501,card,228.00,USD,USD
2025-06-26 11:54:14 -0400,charge,#42726,visa,stripe_terminal,paid,2025-06-30,2025-06-30,20.29,0.49,19.80,#35716109992029,card,20.29,USD,USD
2025-06-26 11:51:19 -0400,charge,#42725,master,stripe_terminal,paid,2025-06-30,2025-06-30,26.46,0.64,25.82,#35716069687389,card,26.46,USD,USD
2025-06-26 11:50:36 -0400,charge,#42724,master,stripe_terminal,paid,2025-06-30,2025-06-30,121.33,2.91,118.42,#35716000710749,card,121.33,USD,USD
2025-06-26 11:46:51 -0400,charge,#42723,visa,stripe_terminal,paid,2025-06-30,2025-06-30,41.57,1.00,40.57,#35715887923293,card,41.57,USD,USD
2025-06-26 11:42:02 -0400,charge,#42727,master,manual,paid,2025-06-30,2025-06-30,27.43,0.96,26.47,#35716150132829,card,27.43,USD,USD
2025-06-26 11:40:16 -0400,charge,#42721,visa,stripe_terminal,paid,2025-06-30,2025-06-30,47.48,1.14,46.34,#35715986063453,card,47.48,USD,USD
2025-06-26 11:38:07 -0400,charge,#42720,master,stripe_terminal,paid,2025-06-30,2025-06-30,70.69,1.70,68.99,#35715847094365,card,70.69,USD,USD
2025-06-26 11:29:39 -0400,charge,#42719,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,18.18,0.44,17.74,#35715802071133,card,18.18,USD,USD
2025-06-26 11:26:14 -0400,charge,#42718,visa,stripe_terminal,paid,2025-06-30,2025-06-30,31.65,0.76,30.89,#35715840114781,card,31.65,USD,USD
2025-06-26 11:22:56 -0400,charge,#42716,master,stripe_terminal,paid,2025-06-30,2025-06-30,45.09,1.08,44.01,#35715752886365,card,45.09,USD,USD
2025-06-26 11:19:24 -0400,charge,#42715,master,stripe_terminal,paid,2025-06-30,2025-06-30,32.13,0.77,31.36,#35708408528989,card,32.13,USD,USD
2025-06-26 11:13:06 -0400,charge,#42714,master,stripe_terminal,paid,2025-06-30,2025-06-30,298.57,7.17,291.40,#35715519053917,card,298.57,USD,USD
2025-06-26 11:08:33 -0400,charge,#42713,american_express,stripe_terminal,paid,2025-06-30,2025-06-30,937.31,22.50,914.81,#35714866675805,card,937.31,USD,USD
2025-06-26 09:38:36 -0400,charge,#42712,master,online,paid,2025-06-30,2025-06-30,94.50,2.57,91.93,#35714957705309,card,94.50,USD,USD
2025-06-25 22:54:18 -0400,charge,#42711,visa,online,paid,2025-06-30,2025-06-30,44.50,1.37,43.13,#35711113298013,card,44.50,USD,USD
2025-06-25 22:46:43 -0400,charge,#42710,visa,online,paid,2025-06-30,2025-06-30,63.00,1.81,61.19,#35711016009821,card,63.00,USD,USD
2025-06-25 22:09:29 -0400,charge,#42709,master,online,paid,2025-06-30,2025-06-30,468.00,11.53,456.47,#35710800887901,card,468.00,USD,USD
2025-06-25 18:01:52 -0400,charge,#42708,discover,online,paid,2025-06-27,2025-06-27,57.00,1.67,55.33,#35709054287965,card,57.00,USD,USD
2025-06-25 17:59:36 -0400,charge,#42707,visa,online,paid,2025-06-27,2025-06-27,213.00,5.41,207.59,#35709076308061,card,213.00,USD,USD
2025-06-25 17:28:46 -0400,charge,#42706,american_express,stripe_terminal,paid,2025-06-27,2025-06-27,71.26,1.71,69.55,#35708559392861,card,71.26,USD,USD
2025-06-25 17:11:58 -0400,charge,#42705,american_express,online,paid,2025-06-27,2025-06-27,32.50,1.41,31.09,#35708751020125,card,32.50,USD,USD
2025-06-25 16:17:04 -0400,charge,#42704,visa,stripe_terminal,paid,2025-06-27,2025-06-27,7.60,0.18,7.42,#35708211495005,card,7.60,USD,USD
2025-06-25 16:08:07 -0400,charge,#42703,visa,stripe_terminal,paid,2025-06-27,2025-06-27,5.22,0.13,5.09,#35708194357341,card,5.22,USD,USD
2025-06-25 16:07:33 -0400,charge,#42702,master,stripe_terminal,paid,2025-06-27,2025-06-27,145.31,3.49,141.82,#35708143468637,card,145.31,USD,USD
